Id,Date,Activity_Hour,Calories,Total_Intensity,Average_Intensity,Total_Steps
8583815059,18/04/2016,8:00:00 AM,164,27,0.449999988,624
8583815059,18/04/2016,9:00:00 AM,90,0,0,0
8583815059,18/04/2016,10:00:00 AM,263,71,1.183333039,2096
8583815059,18/04/2016,11:00:00 AM,93,1,0.016666999,5
8583815059,18/04/2016,12:00:00 PM,95,2,0.033333,19
8583815059,18/04/2016,1:00:00 PM,107,8,0.133332998,56
8583815059,18/04/2016,2:00:00 PM,95,2,0.033333,11
8583815059,18/04/2016,3:00:00 PM,105,6,0.100000001,78
8583815059,18/04/2016,4:00:00 PM,96,3,0.050000001,37
8583815059,18/04/2016,5:00:00 PM,100,5,0.083333001,38
8583815059,18/04/2016,6:00:00 PM,98,4,0.066666998,29
8583815059,18/04/2016,7:00:00 PM,108,8,0.133332998,132
8583815059,18/04/2016,8:00:00 PM,95,2,0.033333,59
8583815059,18/04/2016,9:00:00 PM,119,13,0.216666996,165
8583815059,18/04/2016,10:00:00 PM,92,2,0.033333,29
8583815059,18/04/2016,11:00:00 PM,104,7,0.116667002,103
8583815059,19/04/2016,12:00:00 AM,84,0,0,0
8583815059,19/04/2016,1:00:00 AM,84,0,0,0
8583815059,19/04/2016,2:00:00 AM,84,0,0,0
8583815059,19/04/2016,3:00:00 AM,84,0,0,0
8583815059,19/04/2016,4:00:00 AM,84,0,0,0
8583815059,19/04/2016,5:00:00 AM,84,0,0,0
8583815059,19/04/2016,6:00:00 AM,84,0,0,0
8583815059,19/04/2016,7:00:00 AM,84,0,0,0
8583815059,19/04/2016,8:00:00 AM,84,0,0,0
8583815059,19/04/2016,9:00:00 AM,84,0,0,0
8583815059,19/04/2016,10:00:00 AM,106,8,0.133332998,90
8583815059,19/04/2016,11:00:00 AM,135,15,0.25,433
8583815059,19/04/2016,12:00:00 PM,215,50,0.833333015,1471
8583815059,19/04/2016,1:00:00 PM,227,43,0.716666996,1404
8583815059,19/04/2016,2:00:00 PM,180,28,0.466666996,941
8583815059,19/04/2016,3:00:00 PM,98,5,0.083333001,40
8583815059,19/04/2016,4:00:00 PM,88,0,0,0
8583815059,19/04/2016,5:00:00 PM,143,20,0.333332986,462
8583815059,19/04/2016,6:00:00 PM,123,10,0.166666999,350
8583815059,19/04/2016,7:00:00 PM,99,4,0.066666998,70
8583815059,19/04/2016,8:00:00 PM,104,5,0.083333001,106
8583815059,19/04/2016,9:00:00 PM,98,4,0.066666998,61
8583815059,19/04/2016,10:00:00 PM,107,7,0.116667002,140
8583815059,19/04/2016,11:00:00 PM,105,8,0.133332998,129
8583815059,20/04/2016,12:00:00 AM,84,0,0,0
8583815059,20/04/2016,1:00:00 AM,84,0,0,0
8583815059,20/04/2016,2:00:00 AM,84,0,0,0
8583815059,20/04/2016,3:00:00 AM,84,0,0,0
8583815059,20/04/2016,4:00:00 AM,84,0,0,0
8583815059,20/04/2016,5:00:00 AM,84,0,0,0
8583815059,20/04/2016,6:00:00 AM,84,0,0,0
8583815059,20/04/2016,7:00:00 AM,84,0,0,0
8583815059,20/04/2016,8:00:00 AM,84,0,0,0
8583815059,20/04/2016,9:00:00 AM,84,0,0,0
8583815059,20/04/2016,10:00:00 AM,118,13,0.216666996,168
8583815059,20/04/2016,11:00:00 AM,109,6,0.100000001,241
8583815059,20/04/2016,12:00:00 PM,123,13,0.216666996,242
8583815059,20/04/2016,1:00:00 PM,171,33,0.550000012,808
8583815059,20/04/2016,2:00:00 PM,251,63,1.049999952,1653
8583815059,20/04/2016,3:00:00 PM,167,30,0.5,842
8583815059,20/04/2016,4:00:00 PM,139,17,0.283333004,452
8583815059,20/04/2016,5:00:00 PM,91,2,0.033333,60
8583815059,20/04/2016,6:00:00 PM,143,22,0.366667002,359
8583815059,20/04/2016,7:00:00 PM,91,2,0.033333,8
8583815059,20/04/2016,8:00:00 PM,111,8,0.133332998,183
8583815059,20/04/2016,9:00:00 PM,113,9,0.150000006,178
8583815059,20/04/2016,10:00:00 PM,94,3,0.050000001,79
8583815059,20/04/2016,11:00:00 PM,86,0,0,0
8583815059,21/04/2016,12:00:00 AM,99,6,0.100000001,77
8583815059,21/04/2016,1:00:00 AM,84,0,0,0
8583815059,21/04/2016,2:00:00 AM,84,0,0,0
8583815059,21/04/2016,3:00:00 AM,84,0,0,0
8583815059,21/04/2016,4:00:00 AM,84,0,0,0
8583815059,21/04/2016,5:00:00 AM,84,0,0,0
8583815059,21/04/2016,6:00:00 AM,84,0,0,0
8583815059,21/04/2016,7:00:00 AM,84,0,0,0
8583815059,21/04/2016,8:00:00 AM,84,0,0,0
8583815059,21/04/2016,9:00:00 AM,93,3,0.050000001,76
8583815059,21/04/2016,10:00:00 AM,133,15,0.25,414
8583815059,21/04/2016,11:00:00 AM,97,4,0.066666998,71
8583815059,21/04/2016,12:00:00 PM,141,19,0.316666991,450
8583815059,21/04/2016,1:00:00 PM,102,5,0.083333001,140
8583815059,21/04/2016,2:00:00 PM,259,63,1.049999952,2063
8583815059,21/04/2016,3:00:00 PM,329,95,1.583333015,3092
8583815059,21/04/2016,4:00:00 PM,115,10,0.166666999,202
8583815059,21/04/2016,5:00:00 PM,101,5,0.083333001,105
8583815059,21/04/2016,6:00:00 PM,140,15,0.25,520
8583815059,21/04/2016,7:00:00 PM,176,29,0.483332992,776
8583815059,21/04/2016,8:00:00 PM,108,8,0.133332998,145
8583815059,21/04/2016,9:00:00 PM,140,20,0.333332986,383
8583815059,21/04/2016,10:00:00 PM,87,0,0,0
8583815059,21/04/2016,11:00:00 PM,91,2,0.033333,24
8583815059,22/04/2016,12:00:00 AM,102,7,0.116667002,96
8583815059,22/04/2016,1:00:00 AM,84,0,0,0
8583815059,22/04/2016,2:00:00 AM,84,0,0,0
8583815059,22/04/2016,3:00:00 AM,84,0,0,0
8583815059,22/04/2016,4:00:00 AM,84,0,0,0
8583815059,22/04/2016,5:00:00 AM,84,0,0,0
8583815059,22/04/2016,6:00:00 AM,84,0,0,0
8583815059,22/04/2016,7:00:00 AM,84,0,0,0
8583815059,22/04/2016,8:00:00 AM,84,0,0,0
8583815059,22/04/2016,9:00:00 AM,104,7,0.116667002,146
8583815059,22/04/2016,10:00:00 AM,140,18,0.300000012,441
8583815059,22/04/2016,11:00:00 AM,236,46,0.766667008,1655
8583815059,22/04/2016,12:00:00 PM,237,61,1.016667008,1690
8583815059,22/04/2016,1:00:00 PM,288,84,1.399999976,2228
8583815059,22/04/2016,2:00:00 PM,153,25,0.416667014,616
8583815059,22/04/2016,3:00:00 PM,90,2,0.033333,30
8583815059,22/04/2016,4:00:00 PM,126,15,0.25,269
8583815059,22/04/2016,5:00:00 PM,145,16,0.266667008,604
8583815059,22/04/2016,6:00:00 PM,133,17,0.283333004,298
8583815059,22/04/2016,7:00:00 PM,118,12,0.200000003,207
8583815059,22/04/2016,8:00:00 PM,90,2,0.033333,20
8583815059,22/04/2016,9:00:00 PM,98,5,0.083333001,67
8583815059,22/04/2016,10:00:00 PM,95,4,0.066666998,54
8583815059,22/04/2016,11:00:00 PM,117,11,0.183332995,266
8583815059,23/04/2016,12:00:00 AM,84,0,0,0
8583815059,23/04/2016,1:00:00 AM,84,0,0,0
8583815059,23/04/2016,2:00:00 AM,84,0,0,0
8583815059,23/04/2016,3:00:00 AM,84,0,0,0
8583815059,23/04/2016,4:00:00 AM,84,0,0,0
8583815059,23/04/2016,5:00:00 AM,84,0,0,0
8583815059,23/04/2016,6:00:00 AM,84,0,0,0
8583815059,23/04/2016,7:00:00 AM,84,0,0,0
8583815059,23/04/2016,8:00:00 AM,84,0,0,0
8583815059,23/04/2016,9:00:00 AM,127,13,0.216666996,398
8583815059,23/04/2016,10:00:00 AM,307,84,1.399999976,2575
8583815059,23/04/2016,11:00:00 AM,265,63,1.049999952,1914
8583815059,23/04/2016,12:00:00 PM,215,46,0.766667008,1443
8583815059,23/04/2016,1:00:00 PM,150,23,0.383332998,516
8583815059,23/04/2016,2:00:00 PM,115,11,0.183332995,176
8583815059,23/04/2016,3:00:00 PM,134,16,0.266667008,418
8583815059,23/04/2016,4:00:00 PM,150,22,0.366667002,555
8583815059,23/04/2016,5:00:00 PM,99,5,0.083333001,111
8583815059,23/04/2016,6:00:00 PM,110,10,0.166666999,125
8583815059,23/04/2016,7:00:00 PM,143,20,0.333332986,423
8583815059,23/04/2016,8:00:00 PM,143,20,0.333332986,411
8583815059,23/04/2016,9:00:00 PM,93,3,0.050000001,51
8583815059,23/04/2016,10:00:00 PM,104,6,0.100000001,171
8583815059,23/04/2016,11:00:00 PM,100,5,0.083333001,94
8583815059,24/04/2016,12:00:00 AM,124,15,0.25,267
8583815059,24/04/2016,1:00:00 AM,84,0,0,0
8583815059,24/04/2016,2:00:00 AM,84,0,0,0
8583815059,24/04/2016,3:00:00 AM,84,0,0,0
8583815059,24/04/2016,4:00:00 AM,84,0,0,0
8583815059,24/04/2016,5:00:00 AM,84,0,0,0
8583815059,24/04/2016,6:00:00 AM,84,0,0,0
8583815059,24/04/2016,7:00:00 AM,84,0,0,0
8583815059,24/04/2016,8:00:00 AM,84,0,0,0
8583815059,24/04/2016,9:00:00 AM,84,0,0,0
8583815059,24/04/2016,10:00:00 AM,104,7,0.116667002,110
8583815059,24/04/2016,11:00:00 AM,96,4,0.066666998,51
8583815059,24/04/2016,12:00:00 PM,107,5,0.083333001,215
8583815059,24/04/2016,1:00:00 PM,157,23,0.383332998,615
8583815059,24/04/2016,2:00:00 PM,227,52,0.866666973,1612
8583815059,24/04/2016,3:00:00 PM,263,69,1.149999976,1888
8583815059,24/04/2016,4:00:00 PM,233,52,0.866666973,1632
8583815059,24/04/2016,5:00:00 PM,212,39,0.649999976,1241
8583815059,24/04/2016,6:00:00 PM,90,2,0.033333,31
8583815059,24/04/2016,7:00:00 PM,135,17,0.283333004,338
8583815059,24/04/2016,8:00:00 PM,88,1,0.016666999,20
8583815059,24/04/2016,9:00:00 PM,93,3,0.050000001,25
8583815059,24/04/2016,10:00:00 PM,96,4,0.066666998,65
8583815059,24/04/2016,11:00:00 PM,106,7,0.116667002,176
8583815059,25/04/2016,12:00:00 AM,84,0,0,0
8583815059,25/04/2016,1:00:00 AM,84,0,0,0
8583815059,25/04/2016,2:00:00 AM,84,0,0,0
8583815059,25/04/2016,3:00:00 AM,84,0,0,0
8583815059,25/04/2016,4:00:00 AM,84,0,0,0
8583815059,25/04/2016,5:00:00 AM,84,0,0,0
8583815059,25/04/2016,6:00:00 AM,84,0,0,0
8583815059,25/04/2016,7:00:00 AM,84,0,0,0
8583815059,25/04/2016,8:00:00 AM,84,0,0,0
8583815059,25/04/2016,9:00:00 AM,172,32,0.533333004,995
8583815059,25/04/2016,10:00:00 AM,208,48,0.800000012,1447
8583815059,25/04/2016,11:00:00 AM,112,10,0.166666999,158
8583815059,25/04/2016,12:00:00 PM,106,8,0.133332998,96
8583815059,25/04/2016,1:00:00 PM,116,11,0.183332995,184
8583815059,25/04/2016,2:00:00 PM,87,0,0,0
8583815059,25/04/2016,3:00:00 PM,142,21,0.349999994,420
8583815059,25/04/2016,4:00:00 PM,145,20,0.333332986,533
8583815059,25/04/2016,5:00:00 PM,92,3,0.050000001,32
8583815059,25/04/2016,6:00:00 PM,91,2,0.033333,40
8583815059,25/04/2016,7:00:00 PM,99,5,0.083333001,76
8583815059,25/04/2016,8:00:00 PM,114,10,0.166666999,154
8583815059,25/04/2016,9:00:00 PM,94,3,0.050000001,30
8583815059,25/04/2016,10:00:00 PM,103,7,0.116667002,106
8583815059,25/04/2016,11:00:00 PM,110,8,0.133332998,232
8583815059,26/04/2016,12:00:00 AM,84,0,0,0
8583815059,26/04/2016,1:00:00 AM,84,0,0,0
8583815059,26/04/2016,2:00:00 AM,84,0,0,0
8583815059,26/04/2016,3:00:00 AM,84,0,0,0
8583815059,26/04/2016,4:00:00 AM,84,0,0,0
8583815059,26/04/2016,5:00:00 AM,84,0,0,0
8583815059,26/04/2016,6:00:00 AM,84,0,0,0
8583815059,26/04/2016,7:00:00 AM,84,0,0,0
8583815059,26/04/2016,8:00:00 AM,84,0,0,0
8583815059,26/04/2016,9:00:00 AM,94,3,0.050000001,90
8583815059,26/04/2016,10:00:00 AM,148,20,0.333332986,526
8583815059,26/04/2016,11:00:00 AM,217,52,0.866666973,1346
8583815059,26/04/2016,12:00:00 PM,230,55,0.916666985,1403
8583815059,26/04/2016,1:00:00 PM,172,27,0.449999988,804
8583815059,26/04/2016,2:00:00 PM,177,35,0.583333015,1093
8583815059,26/04/2016,3:00:00 PM,325,100,1.666666985,2940
8583815059,26/04/2016,4:00:00 PM,189,41,0.68333298,1020
8583815059,26/04/2016,5:00:00 PM,140,20,0.333332986,379
8583815059,26/04/2016,6:00:00 PM,111,9,0.150000006,185
8583815059,26/04/2016,7:00:00 PM,150,23,0.383332998,466
8583815059,26/04/2016,8:00:00 PM,112,10,0.166666999,183
8583815059,26/04/2016,9:00:00 PM,95,3,0.050000001,51
8583815059,26/04/2016,10:00:00 PM,88,1,0.016666999,13
8583815059,26/04/2016,11:00:00 PM,88,0,0,0
8583815059,27/04/2016,12:00:00 AM,98,5,0.083333001,98
8583815059,27/04/2016,1:00:00 AM,84,0,0,0
8583815059,27/04/2016,2:00:00 AM,84,0,0,0
8583815059,27/04/2016,3:00:00 AM,84,0,0,0
8583815059,27/04/2016,4:00:00 AM,84,0,0,0
8583815059,27/04/2016,5:00:00 AM,84,0,0,0
8583815059,27/04/2016,6:00:00 AM,84,0,0,0
8583815059,27/04/2016,7:00:00 AM,84,0,0,0
8583815059,27/04/2016,8:00:00 AM,84,0,0,0
8583815059,27/04/2016,9:00:00 AM,84,0,0,0
8583815059,27/04/2016,10:00:00 AM,91,2,0.033333,29
8583815059,27/04/2016,11:00:00 AM,96,3,0.050000001,87
8583815059,27/04/2016,12:00:00 PM,115,10,0.166666999,224
8583815059,27/04/2016,1:00:00 PM,293,64,1.066666961,2401
8583815059,27/04/2016,2:00:00 PM,237,43,0.716666996,1652
8583815059,27/04/2016,3:00:00 PM,592,178,2.966666937,6503
8583815059,27/04/2016,4:00:00 PM,177,32,0.533333004,934
8583815059,27/04/2016,5:00:00 PM,96,4,0.066666998,77
8583815059,27/04/2016,6:00:00 PM,91,2,0.033333,52
8583815059,27/04/2016,7:00:00 PM,96,4,0.066666998,76
8583815059,27/04/2016,8:00:00 PM,96,4,0.066666998,35
8583815059,27/04/2016,9:00:00 PM,107,9,0.150000006,99
8583815059,27/04/2016,10:00:00 PM,94,3,0.050000001,44
8583815059,27/04/2016,11:00:00 PM,105,7,0.116667002,163
8583815059,28/04/2016,12:00:00 AM,84,0,0,0
8583815059,28/04/2016,1:00:00 AM,84,0,0,0
8583815059,28/04/2016,2:00:00 AM,84,0,0,0
8583815059,28/04/2016,3:00:00 AM,84,0,0,0
8583815059,28/04/2016,4:00:00 AM,84,0,0,0
8583815059,28/04/2016,5:00:00 AM,84,0,0,0
8583815059,28/04/2016,6:00:00 AM,84,0,0,0
8583815059,28/04/2016,7:00:00 AM,84,0,0,0
8583815059,28/04/2016,8:00:00 AM,84,0,0,0
8583815059,28/04/2016,9:00:00 AM,143,21,0.349999994,401
8583815059,28/04/2016,10:00:00 AM,90,2,0.033333,11
8583815059,28/04/2016,11:00:00 AM,104,7,0.116667002,100
8583815059,28/04/2016,12:00:00 PM,167,27,0.449999988,712
8583815059,28/04/2016,1:00:00 PM,267,59,0.983332992,1867
8583815059,28/04/2016,2:00:00 PM,222,59,0.983332992,1474
8583815059,28/04/2016,3:00:00 PM,128,14,0.233333007,351
8583815059,28/04/2016,4:00:00 PM,118,12,0.200000003,219
8583815059,28/04/2016,5:00:00 PM,111,9,0.150000006,159
8583815059,28/04/2016,6:00:00 PM,102,5,0.083333001,134
8583815059,28/04/2016,7:00:00 PM,113,11,0.183332995,177
8583815059,28/04/2016,8:00:00 PM,119,11,0.183332995,251
8583815059,28/04/2016,9:00:00 PM,109,9,0.150000006,112
8583815059,28/04/2016,10:00:00 PM,99,5,0.083333001,66
8583815059,28/04/2016,11:00:00 PM,108,8,0.133332998,140
8583815059,29/04/2016,12:00:00 AM,84,0,0,0
8583815059,29/04/2016,1:00:00 AM,84,0,0,0
8583815059,29/04/2016,2:00:00 AM,84,0,0,0
8583815059,29/04/2016,3:00:00 AM,84,0,0,0
8583815059,29/04/2016,4:00:00 AM,84,0,0,0
8583815059,29/04/2016,5:00:00 AM,84,0,0,0
8583815059,29/04/2016,6:00:00 AM,84,0,0,0
8583815059,29/04/2016,7:00:00 AM,108,8,0.133332998,149
8583815059,29/04/2016,8:00:00 AM,408,110,1.833333015,3955
8583815059,29/04/2016,9:00:00 AM,98,4,0.066666998,87
8583815059,29/04/2016,10:00:00 AM,124,14,0.233333007,256
8583815059,29/04/2016,11:00:00 AM,135,19,0.316666991,284
8583815059,29/04/2016,12:00:00 PM,158,22,0.366667002,663
8583815059,29/04/2016,1:00:00 PM,258,65,1.083333015,1905
8583815059,29/04/2016,2:00:00 PM,308,75,1.25,2483
8583815059,29/04/2016,3:00:00 PM,336,103,1.716667056,3085
8583815059,29/04/2016,4:00:00 PM,197,43,0.716666996,1061
8583815059,29/04/2016,5:00:00 PM,125,12,0.200000003,364
8583815059,29/04/2016,6:00:00 PM,136,19,0.316666991,313
8583815059,29/04/2016,7:00:00 PM,105,7,0.116667002,103
8583815059,29/04/2016,8:00:00 PM,97,4,0.066666998,39
8583815059,29/04/2016,9:00:00 PM,116,12,0.200000003,149
8583815059,29/04/2016,10:00:00 PM,116,10,0.166666999,173
8583815059,29/04/2016,11:00:00 PM,95,3,0.050000001,87
8583815059,30/04/2016,12:00:00 AM,103,6,0.100000001,166
8583815059,30/04/2016,1:00:00 AM,84,0,0,0
8583815059,30/04/2016,2:00:00 AM,84,0,0,0
8583815059,30/04/2016,3:00:00 AM,84,0,0,0
8583815059,30/04/2016,4:00:00 AM,84,0,0,0
8583815059,30/04/2016,5:00:00 AM,84,0,0,0
8583815059,30/04/2016,6:00:00 AM,84,0,0,0
8583815059,30/04/2016,7:00:00 AM,84,0,0,0
8583815059,30/04/2016,8:00:00 AM,84,0,0,0
8583815059,30/04/2016,9:00:00 AM,88,1,0.016666999,45
8583815059,30/04/2016,10:00:00 AM,147,21,0.349999994,468
8583815059,30/04/2016,11:00:00 AM,156,21,0.349999994,656
8583815059,30/04/2016,12:00:00 PM,253,67,1.116667032,1823
8583815059,30/04/2016,1:00:00 PM,248,59,0.983332992,1651
8583815059,30/04/2016,2:00:00 PM,161,23,0.383332998,728
8583815059,30/04/2016,3:00:00 PM,214,33,0.550000012,1327
8583815059,30/04/2016,4:00:00 PM,148,21,0.349999994,556
8583815059,30/04/2016,5:00:00 PM,154,25,0.416667014,498
8583815059,30/04/2016,6:00:00 PM,136,18,0.300000012,343
8583815059,30/04/2016,7:00:00 PM,120,13,0.216666996,169
8583815059,30/04/2016,8:00:00 PM,134,18,0.300000012,279
8583815059,30/04/2016,9:00:00 PM,126,15,0.25,228
8583815059,30/04/2016,10:00:00 PM,168,20,0.333332986,860
8583815059,30/04/2016,11:00:00 PM,135,18,0.300000012,288
8583815059,01/05/2016,12:00:00 AM,226,55,0.916666985,1361
8583815059,01/05/2016,1:00:00 AM,98,6,0.100000001,67
8583815059,01/05/2016,2:00:00 AM,84,0,0,0
8583815059,01/05/2016,3:00:00 AM,84,0,0,0
8583815059,01/05/2016,4:00:00 AM,84,0,0,0
8583815059,01/05/2016,5:00:00 AM,84,0,0,0
8583815059,01/05/2016,6:00:00 AM,84,0,0,0
8583815059,01/05/2016,7:00:00 AM,84,0,0,0
8583815059,01/05/2016,8:00:00 AM,84,0,0,0
8583815059,01/05/2016,9:00:00 AM,84,0,0,0
8583815059,01/05/2016,10:00:00 AM,153,21,0.349999994,624
8583815059,01/05/2016,11:00:00 AM,209,38,0.633333027,1179
8583815059,01/05/2016,12:00:00 PM,152,25,0.416667014,460
8583815059,01/05/2016,1:00:00 PM,86,0,0,0
8583815059,01/05/2016,2:00:00 PM,89,1,0.016666999,6
8583815059,01/05/2016,3:00:00 PM,87,0,0,0
8583815059,01/05/2016,4:00:00 PM,99,5,0.083333001,76
8583815059,01/05/2016,5:00:00 PM,87,0,0,0
8583815059,01/05/2016,6:00:00 PM,85,0,0,0
8583815059,01/05/2016,7:00:00 PM,84,0,0,0
8583815059,01/05/2016,8:00:00 PM,84,0,0,0
8583815059,01/05/2016,9:00:00 PM,84,0,0,0
8583815059,01/05/2016,10:00:00 PM,84,0,0,0
8583815059,01/05/2016,11:00:00 PM,84,0,0,0
8583815059,02/05/2016,12:00:00 AM,84,0,0,0
8583815059,02/05/2016,1:00:00 AM,84,0,0,0
8583815059,02/05/2016,2:00:00 AM,84,0,0,0
8583815059,02/05/2016,3:00:00 AM,84,0,0,0
8583815059,02/05/2016,4:00:00 AM,84,0,0,0
8583815059,02/05/2016,5:00:00 AM,84,0,0,0
8583815059,02/05/2016,6:00:00 AM,84,0,0,0
8583815059,02/05/2016,7:00:00 AM,84,0,0,0
8583815059,02/05/2016,8:00:00 AM,84,0,0,0
8583815059,02/05/2016,9:00:00 AM,84,0,0,0
8583815059,02/05/2016,10:00:00 AM,84,0,0,0
8583815059,02/05/2016,11:00:00 AM,84,0,0,0
8583815059,02/05/2016,12:00:00 PM,84,0,0,0
8583815059,02/05/2016,1:00:00 PM,84,0,0,0
8583815059,02/05/2016,2:00:00 PM,84,0,0,0
8583815059,02/05/2016,3:00:00 PM,84,0,0,0
8583815059,02/05/2016,4:00:00 PM,84,0,0,0
8583815059,02/05/2016,5:00:00 PM,84,0,0,0
8583815059,02/05/2016,6:00:00 PM,84,0,0,0
8583815059,02/05/2016,7:00:00 PM,84,0,0,0
8583815059,02/05/2016,8:00:00 PM,84,0,0,0
8583815059,02/05/2016,9:00:00 PM,84,0,0,0
8583815059,02/05/2016,10:00:00 PM,84,0,0,0
8583815059,02/05/2016,11:00:00 PM,84,0,0,0
8583815059,03/05/2016,12:00:00 AM,84,0,0,0
8583815059,03/05/2016,1:00:00 AM,84,0,0,0
8583815059,03/05/2016,2:00:00 AM,84,0,0,0
8583815059,03/05/2016,3:00:00 AM,84,0,0,0
8583815059,03/05/2016,4:00:00 AM,84,0,0,0
8583815059,03/05/2016,5:00:00 AM,84,0,0,0
8583815059,03/05/2016,6:00:00 AM,84,0,0,0
8583815059,03/05/2016,7:00:00 AM,84,0,0,0
8583815059,03/05/2016,8:00:00 AM,84,0,0,0
8583815059,03/05/2016,9:00:00 AM,84,0,0,0
8583815059,03/05/2016,10:00:00 AM,84,0,0,0
8583815059,03/05/2016,11:00:00 AM,84,0,0,0
8583815059,03/05/2016,12:00:00 PM,84,0,0,0
8583815059,03/05/2016,1:00:00 PM,84,0,0,0
8583815059,03/05/2016,2:00:00 PM,84,0,0,0
8583815059,03/05/2016,3:00:00 PM,84,0,0,0
8583815059,03/05/2016,4:00:00 PM,84,0,0,0
8583815059,03/05/2016,5:00:00 PM,84,0,0,0
8583815059,03/05/2016,6:00:00 PM,84,0,0,0
8583815059,03/05/2016,7:00:00 PM,84,0,0,0
8583815059,03/05/2016,8:00:00 PM,84,0,0,0
8583815059,03/05/2016,9:00:00 PM,84,0,0,0
8583815059,03/05/2016,10:00:00 PM,84,0,0,0
8583815059,03/05/2016,11:00:00 PM,84,0,0,0
8583815059,04/05/2016,12:00:00 AM,84,0,0,0
8583815059,04/05/2016,1:00:00 AM,84,0,0,0
8583815059,04/05/2016,2:00:00 AM,84,0,0,0
8583815059,04/05/2016,3:00:00 AM,84,0,0,0
8583815059,04/05/2016,4:00:00 AM,84,0,0,0
8583815059,04/05/2016,5:00:00 AM,84,0,0,0
8583815059,04/05/2016,6:00:00 AM,84,0,0,0
8583815059,04/05/2016,7:00:00 AM,84,0,0,0
8583815059,04/05/2016,8:00:00 AM,84,0,0,0
8583815059,04/05/2016,9:00:00 AM,84,0,0,0
8583815059,04/05/2016,10:00:00 AM,84,0,0,0
8583815059,04/05/2016,11:00:00 AM,84,0,0,0
8583815059,04/05/2016,12:00:00 PM,84,0,0,0
8583815059,04/05/2016,1:00:00 PM,84,0,0,0
8583815059,04/05/2016,2:00:00 PM,84,0,0,0
8583815059,04/05/2016,3:00:00 PM,84,0,0,0
8583815059,04/05/2016,4:00:00 PM,84,0,0,0
8583815059,04/05/2016,5:00:00 PM,84,0,0,0
8583815059,04/05/2016,6:00:00 PM,84,0,0,0
8583815059,04/05/2016,7:00:00 PM,84,0,0,0
8583815059,04/05/2016,8:00:00 PM,84,0,0,0
8583815059,04/05/2016,9:00:00 PM,84,0,0,0
8583815059,04/05/2016,10:00:00 PM,84,0,0,0
8583815059,04/05/2016,11:00:00 PM,84,0,0,0
8583815059,05/05/2016,12:00:00 AM,84,0,0,0
8583815059,05/05/2016,1:00:00 AM,84,0,0,0
8583815059,05/05/2016,2:00:00 AM,84,0,0,0
8583815059,05/05/2016,3:00:00 AM,84,0,0,0
8583815059,05/05/2016,4:00:00 AM,84,0,0,0
8583815059,05/05/2016,5:00:00 AM,84,0,0,0
8583815059,05/05/2016,6:00:00 AM,84,0,0,0
8583815059,05/05/2016,7:00:00 AM,84,0,0,0
8583815059,05/05/2016,8:00:00 AM,84,0,0,0
8583815059,05/05/2016,9:00:00 AM,84,0,0,0
8583815059,05/05/2016,10:00:00 AM,84,0,0,0
8583815059,05/05/2016,11:00:00 AM,84,0,0,0
8583815059,05/05/2016,12:00:00 PM,84,0,0,0
8583815059,05/05/2016,1:00:00 PM,84,0,0,0
8583815059,05/05/2016,2:00:00 PM,84,0,0,0
8583815059,05/05/2016,3:00:00 PM,84,0,0,0
8583815059,05/05/2016,4:00:00 PM,84,0,0,0
8583815059,05/05/2016,5:00:00 PM,84,0,0,0
8583815059,05/05/2016,6:00:00 PM,165,24,0.400000006,776
8583815059,05/05/2016,7:00:00 PM,118,12,0.200000003,184
8583815059,05/05/2016,8:00:00 PM,122,13,0.216666996,206
8583815059,05/05/2016,9:00:00 PM,103,7,0.116667002,88
8583815059,05/05/2016,10:00:00 PM,115,11,0.183332995,201
8583815059,05/05/2016,11:00:00 PM,95,3,0.050000001,52
8583815059,06/05/2016,12:00:00 AM,87,1,0.016666999,8
8583815059,06/05/2016,1:00:00 AM,84,0,0,0
8583815059,06/05/2016,2:00:00 AM,84,0,0,0
8583815059,06/05/2016,3:00:00 AM,84,0,0,0
8583815059,06/05/2016,4:00:00 AM,84,0,0,0
8583815059,06/05/2016,5:00:00 AM,84,0,0,0
8583815059,06/05/2016,6:00:00 AM,84,0,0,0
8583815059,06/05/2016,7:00:00 AM,84,0,0,0
8583815059,06/05/2016,8:00:00 AM,84,0,0,0
8583815059,06/05/2016,9:00:00 AM,84,0,0,0
8583815059,06/05/2016,10:00:00 AM,97,5,0.083333001,53
8583815059,06/05/2016,11:00:00 AM,147,18,0.300000012,579
8583815059,06/05/2016,12:00:00 PM,221,44,0.733332992,1460
8583815059,06/05/2016,1:00:00 PM,234,55,0.916666985,1608
8583815059,06/05/2016,2:00:00 PM,127,11,0.183332995,395
8583815059,06/05/2016,3:00:00 PM,89,1,0.016666999,4
8583815059,06/05/2016,4:00:00 PM,89,1,0.016666999,13
8583815059,06/05/2016,5:00:00 PM,94,3,0.050000001,64
8583815059,06/05/2016,6:00:00 PM,84,0,0,0
8583815059,06/05/2016,7:00:00 PM,173,30,0.5,700
8583815059,06/05/2016,8:00:00 PM,169,26,0.433333009,745
8583815059,06/05/2016,9:00:00 PM,100,5,0.083333001,45
8583815059,06/05/2016,10:00:00 PM,109,9,0.150000006,72
8583815059,06/05/2016,11:00:00 PM,105,7,0.116667002,97
8583815059,07/05/2016,12:00:00 AM,97,5,0.083333001,76
8583815059,07/05/2016,1:00:00 AM,84,0,0,0
